TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,WETH/PEPE,AMOUNT
2024-02-01 00:46:00,3.9941438204340855e-10,3.99414382e-10,3.99414382e-10,3.9941438204340855e-10,10000000000.0,4.005817e-10,1509178346472.7905
2024-02-01 00:49:00,4.0182157831525387e-10,4.018215783e-10,4.018215783e-10,4.0182157831525387e-10,880676036.191753,4.005817e-10,1508270329450.6387
2024-02-01 00:53:00,4.018609088654875e-10,4.018609089e-10,4.018609089e-10,4.018609088654875e-10,124421158.905845,4.006504e-10,1508145908291.733
2024-02-01 00:55:00,4.0187038598228575e-10,4.01870386e-10,4.01870386e-10,4.0187038598228575e-10,117741281.805978,4.006601e-10,1508028167009.9268
2024-02-01 01:03:00,3.985286385245726e-10,3.985286385e-10,3.97143304e-10,3.9714330399656666e-10,35665045692.4874,3.987841e-10,1543686921910.2136
2024-02-01 01:04:00,3.9911133967128e-10,3.991113397e-10,3.958436784e-10,3.9584367841088405e-10,23728002408.3516,3.97893e-10,1543149379946.3752
2024-02-01 01:08:00,3.973349769684989e-10,3.97334977e-10,3.97334977e-10,3.973349769684989e-10,171289038.861751,3.961363e-10,1566168551352.0269
2024-02-01 01:13:00,3.9768530097949625e-10,3.97685301e-10,3.97685301e-10,3.9768530097949625e-10,8827863141.10502,3.961496e-10,1557340688210.9216
2024-02-01 01:14:00,3.980299352953283e-10,3.980299353e-10,3.980299353e-10,3.980299352953283e-10,17318000.3284608,3.968351e-10,1557323370210.5933
2024-02-01 01:21:00,3.956170262315333e-10,3.956170262e-10,3.956170262e-10,3.956170262315333e-10,750000000.063813,3.968365e-10,1558073370210.657
2024-02-01 01:25:00,3.953940598957215e-10,3.953940599e-10,3.953940599e-10,3.953940598957215e-10,5023002554.72042,3.967783e-10,1563096372765.3777
2024-02-01 01:27:00,3.97887960111334e-10,3.978879601e-10,3.978879601e-10,3.97887960111334e-10,7850866012.08791,3.963893e-10,1555245506753.2896
2024-02-01 01:28:00,3.9580321265771337e-10,3.958032127e-10,3.958032127e-10,3.9580321265771337e-10,136496952.633449,3.969994e-10,1555382003705.923
2024-02-01 01:30:00,3.9857751973073766e-10,3.993281283e-10,3.965626181e-10,3.9932812829037716e-10,30175127399.6302,3.977367e-10,1545807900540.0803
2024-02-01 01:34:00,3.9732276108504204e-10,3.973227611e-10,3.973227611e-10,3.9732276108504204e-10,143759750.772975,3.985239e-10,1535842754489.7312
2024-02-01 01:38:00,3.972776115998124e-10,3.972776116e-10,3.972776116e-10,3.972776115998124e-10,1017998578.79608,3.985127e-10,1536860753068.5273
2024-02-01 01:42:00,3.972046830798665e-10,3.972046831e-10,3.972046831e-10,3.972046830798665e-10,858923444.462113,3.984333e-10,1537719676512.9895
2024-02-01 01:48:00,3.970548146377756e-10,3.970548146e-10,3.970548146e-10,3.970548146377756e-10,3000000000.0,3.983664e-10,1540719676512.9895
2024-02-01 01:49:00,3.96928645573681e-10,3.969286456e-10,3.969286456e-10,3.96928645573681e-10,250000000.0,3.981327e-10,1540969676512.9895
2024-02-01 01:50:00,3.9632987376419266e-10,3.963298738e-10,3.963298738e-10,3.9632987376419266e-10,15201521136.9606,3.981132e-10,1556171197649.95
2024-02-01 01:51:00,3.956456292223089e-10,3.956456292e-10,3.956456292e-10,3.956456292223089e-10,2482991023.1317,3.967399e-10,1578048179812.8828
2024-02-01 01:53:00,3.9479618412931515e-10,3.947961841e-10,3.947961841e-10,3.9479618412931515e-10,20000000000.0,3.967399e-10,1598048179812.8828
2024-02-01 01:55:00,3.9394660827822347e-10,3.966758131e-10,3.938430868e-10,3.9667581306354856e-10,15034935303.4959,3.950342e-10,1600807845893.5679
2024-02-01 01:57:00,3.975516456235244e-10,3.975516456e-10,3.975516456e-10,3.975516456235244e-10,10791474887.1492,3.959499e-10,1577741101783.608
2024-02-01 01:58:00,3.9548375045827307e-10,3.954837505e-10,3.954837505e-10,3.9548375045827307e-10,2500000000.0,3.967684e-10,1580241101783.608
2024-02-01 02:00:00,3.98225008491951e-10,3.982250085e-10,3.982250085e-10,3.98225008491951e-10,11876473309.64,3.965791e-10,1568364628473.9678
2024-02-01 02:03:00,3.9905088881886e-10,3.990508888e-10,3.990508888e-10,3.9905088881886e-10,9762065039.25415,3.974818e-10,1558602563434.7136
2024-02-01 02:08:00,3.997506110501886e-10,3.997506111e-10,3.997506111e-10,3.997506110501886e-10,8520059425.12019,3.982259e-10,1550082504009.5935
2024-02-01 02:09:00,4.0089636525187295e-10,4.008963653e-10,4.008963653e-10,4.0089636525187295e-10,22166112956.0,3.98877e-10,1527916391053.5935
2024-02-01 02:10:00,3.9913696684677926e-10,3.991369668e-10,3.991369668e-10,3.9913696684677926e-10,4000000000.0,4.004776e-10,1531916391053.5935
2024-02-01 02:17:00,4.017148002395999e-10,4.017148002e-10,4.017148002e-10,4.017148002395999e-10,8887325201.40712,4.001983e-10,1523029065852.1863
2024-02-01 02:18:00,3.9958184226012235e-10,3.995818423e-10,3.995818423e-10,3.9958184226012235e-10,1058240757.177,4.008212e-10,1524087306609.3633
2024-02-01 02:20:00,3.9953935432441814e-10,3.995393543e-10,3.995393543e-10,3.9953935432441814e-10,160375000.0,4.007471e-10,1524247681609.3633
2024-02-01 02:24:00,3.9950238173075505e-10,3.995023817e-10,3.995023817e-10,3.9950238173075505e-10,25797373256.4069,4.007359e-10,1966349130548.028
2024-02-01 02:25:00,3.994405243612777e-10,3.994405244e-10,3.994405244e-10,3.994405243612777e-10,25000000000.0,4.00673e-10,2015901647581.9065
2024-02-01 02:33:00,4.022833368637846e-10,4.022833369e-10,4.022833369e-10,4.022833368637846e-10,13238046052.7516,4.006118e-10,1512784422509.2188
2024-02-01 02:34:00,4.0330064600081655e-10,4.03300646e-10,4.03300646e-10,4.0330064600081655e-10,15642642991.7383,4.015416e-10,1497141779517.4805
2024-02-01 02:36:00,4.0441359331837536e-10,4.044135933e-10,4.044135933e-10,4.0441359331837536e-10,15977868334.0221,4.02639e-10,1481163911183.4585
2024-02-01 02:37:00,4.0254325720216915e-10,4.025432572e-10,4.025432572e-10,4.0254325720216915e-10,225097792.660993,4.037624e-10,1481389008976.1196
2024-02-01 02:39:00,4.0251373459015055e-10,4.052054036e-10,4.025137346e-10,4.0520540357926177e-10,8749354424.42967,4.037032e-10,1473875838236.0251
2024-02-01 02:44:00,4.0304537083096137e-10,4.030453708e-10,4.030453708e-10,4.0304537083096137e-10,523724895.218705,4.042765e-10,1474399563131.244
2024-02-01 02:54:00,4.0558635738106585e-10,4.058464637e-10,4.055863574e-10,4.0584646368859124e-10,7341964390.74579,4.044995e-10,1467057598740.498
2024-02-01 03:05:00,4.0349571683302706e-10,4.034957168e-10,4.034957168e-10,4.0349571683302706e-10,1380440000.0,4.047583e-10,1475062634387.4019
2024-02-01 03:10:00,4.0339188773026736e-10,4.033918877e-10,4.033918877e-10,4.0339188773026736e-10,1582909931.30119,4.046613e-10,1476645544318.703
2024-02-01 03:18:00,4.05772273595104e-10,4.057722736e-10,4.057722736e-10,4.05772273595104e-10,138102374.370256,4.0455e-10,1476507441944.3328
2024-02-01 03:22:00,4.0299618585363666e-10,4.029961859e-10,4.029961859e-10,4.0299618585363666e-10,10000000000.0,4.045598e-10,1486507441944.3328
2024-02-01 03:29:00,4.0262439732913716e-10,4.026243973e-10,4.026243973e-10,4.0262439732913716e-10,633222375.515649,4.03858e-10,1487140664319.8484
2024-02-01 03:32:00,4.0259290256128416e-10,4.025929026e-10,4.025929026e-10,4.0259290256128416e-10,268376140.0,4.038137e-10,1487409040459.8484
2024-02-01 03:44:00,4.0257968619621304e-10,4.025796862e-10,4.025796862e-10,4.0257968619621304e-10,110000000.0,4.037949e-10,1487411361920.4563
2024-02-01 03:50:00,4.025512403686826e-10,4.025512404e-10,4.025512404e-10,4.025512403686826e-10,704457098.680601,4.037872e-10,1488115819019.1367
2024-02-01 03:51:00,4.0248839337657467e-10,4.024883934e-10,4.024466611e-10,4.0244666110751264e-10,18177747132.5135,4.036611e-10,1489311086674.7405
2024-02-01 03:58:00,4.0243601116795185e-10,4.024360112e-10,4.024360112e-10,4.0243601116795185e-10,205065481.693537,4.036541e-10,1489516152156.434
2024-02-01 04:07:00,4.0512858998872325e-10,4.0512859e-10,4.029707635e-10,4.0297076348425636e-10,7880570088.61961,4.041868e-10,1481835582067.8145
2024-02-01 04:09:00,4.0277445209399357e-10,4.027744521e-10,4.027744521e-10,4.0277445209399357e-10,5514922154.78003,4.041798e-10,1487350504222.5945
2024-02-01 04:11:00,4.025782380412495e-10,4.02578238e-10,4.02578238e-10,4.025782380412495e-10,100000000.0,4.037931e-10,1487450504222.5945
2024-02-01 04:13:00,4.0532054480698376e-10,4.053205448e-10,4.053205448e-10,4.0532054480698376e-10,9056498863.2133,4.037861e-10,1478394005359.381
2024-02-01 04:15:00,4.032035170444848e-10,4.03203517e-10,4.03203517e-10,4.032035170444848e-10,186200000.0,4.044233e-10,1478580205359.381
2024-02-01 04:23:00,4.03185972868469e-10,4.031859729e-10,4.03158206e-10,4.0315820600865447e-10,793277362.58646,4.043881e-10,1479373482721.9675
2024-02-01 04:28:00,4.0313638205122596e-10,4.031363821e-10,4.031363821e-10,4.0313638205122596e-10,145247453.865825,4.043545e-10,1479518730175.8335
2024-02-01 04:33:00,4.0556709431306756e-10,4.055670943e-10,4.055670943e-10,4.0556709431306756e-10,172153473.512434,4.043443e-10,1479346576702.321
2024-02-01 04:35:00,4.0272223965162144e-10,4.027222397e-10,4.027222397e-10,4.0272223965162144e-10,12044853079.8134,4.043564e-10,1491391429782.1345
2024-02-01 04:38:00,4.0508867264344457e-10,4.050886726e-10,4.050886726e-10,4.0508867264344457e-10,10284686098.6015,4.03512e-10,1481106743683.5327
2024-02-01 04:42:00,4.0298738374811457e-10,4.029873837e-10,4.029873837e-10,4.0298738374811457e-10,1000000000.0,4.04235e-10,1482106743683.5327
2024-02-01 04:43:00,4.0538417400277787e-10,4.05384174e-10,4.05384174e-10,4.0538417400277787e-10,88752186.2553662,4.041648e-10,1482017991497.2776
2024-02-01 04:59:00,4.05387728000833e-10,4.05387728e-10,4.05387728e-10,4.05387728000833e-10,11944152.8243198,4.041711e-10,1482006047344.4531
2024-02-01 05:01:00,4.0291938387263957e-10,4.029193839e-10,4.029193839e-10,4.0291938387263957e-10,1146132868.49893,4.041719e-10,1483152180212.952
2024-02-01 05:07:00,4.0253212740097487e-10,4.025321274e-10,4.025321274e-10,4.0253212740097487e-10,9937095023.51218,4.040915e-10,1493089275236.4644
2024-02-01 05:08:00,4.0217653231539067e-10,4.021765323e-10,4.021765323e-10,4.0217653231539067e-10,250000000.0,4.033954e-10,1493339275236.4644
2024-02-01 05:09:00,4.0214740814538594e-10,4.021474081e-10,4.021474081e-10,4.0214740814538594e-10,585129882.140474,4.033779e-10,1493924405118.6047
2024-02-01 05:22:00,4.0154635929788857e-10,4.015463593e-10,4.015463593e-10,4.0154635929788857e-10,16193149544.6209,4.03337e-10,1506733407098.2373
2024-02-01 05:24:00,4.0059831492788767e-10,4.005983149e-10,4.005983149e-10,4.0059831492788767e-10,10284686098.6015,4.02173e-10,1517018093196.8389
2024-02-01 05:25:00,4.0022484439033957e-10,4.002248444e-10,4.002248444e-10,4.0022484439033957e-10,119832453.455623,4.014334e-10,1517137925650.2944
2024-02-01 05:31:00,4.0021891281167044e-10,4.002189128e-10,4.002189128e-10,4.0021891281167044e-10,45362750.6007718,4.014248e-10,1517183288400.8953
2024-02-01 05:33:00,3.999366627249358e-10,3.999366627e-10,3.999366627e-10,3.999366627249358e-10,7820969444.85571,4.014215e-10,1525004257845.7507
2024-02-01 05:45:00,3.9964908767755564e-10,3.996490877e-10,3.996490877e-10,3.9964908767755564e-10,199569622.691007,4.008588e-10,1525203827468.442
2024-02-01 05:47:00,3.996293861111571e-10,3.996293861e-10,3.996293861e-10,3.996293861111571e-10,350324587.894692,4.008444e-10,1525554152056.3364
2024-02-01 05:53:00,3.9961223990445596e-10,3.996122399e-10,3.996122399e-10,3.9961223990445596e-10,128275583.549216,4.008192e-10,1525682427639.8855
2024-02-01 06:00:00,3.9959689768442817e-10,3.995968977e-10,3.995968977e-10,3.9959689768442817e-10,300000000.0,4.0081e-10,1525982427639.8855
2024-02-01 06:06:00,3.995772753338879e-10,3.995772753e-10,3.995772753e-10,3.995772753338879e-10,247787930.908362,4.007885e-10,1526230215570.794
2024-02-01 06:08:00,4.0198563307712004e-10,4.019856331e-10,3.995805721e-10,3.995805721489307e-10,407965108.425727,4.007886e-10,1526140650460.3684
2024-02-01 06:09:00,4.0198503886007316e-10,4.019850389e-10,4.019850389e-10,4.0198503886007316e-10,52240750.2019245,4.007772e-10,1526088409710.1665
2024-02-01 06:14:00,3.9957145952227066e-10,3.995714595e-10,3.995714595e-10,3.9957145952227066e-10,200000000.0,4.007809e-10,1526288409710.1665
2024-02-01 06:20:00,3.992696062306324e-10,3.992696062e-10,3.992696062e-10,3.992696062306324e-10,8233496055.24837,4.007665e-10,1534521905765.4148
2024-02-01 06:22:00,3.9897109642861137e-10,3.989710964e-10,3.986393466e-10,3.986393465553575e-10,9290450920.2039,4.001675e-10,1543812356685.619
2024-02-01 06:28:00,3.9830150695945407e-10,3.98301507e-10,3.98301507e-10,3.9830150695945407e-10,291635314.170504,3.995104e-10,1544103991999.7893
2024-02-01 06:29:00,3.9827677995345674e-10,3.9827678e-10,3.9827678e-10,3.9827677995345674e-10,402036437.2135,3.994895e-10,1544506028437.0027
2024-02-01 06:34:00,3.98252063821959e-10,3.982520638e-10,3.982520638e-10,3.98252063821959e-10,275850308.799002,3.994608e-10,1544781878745.8015
2024-02-01 06:37:00,3.982159628245098e-10,3.982159628e-10,3.982159628e-10,3.982159628245098e-10,645489722.589665,3.994396e-10,1545427368468.391
2024-02-01 06:50:00,3.9812143113956835e-10,3.981214311e-10,3.981214311e-10,3.9812143113956835e-10,1763393506.55778,3.993887e-10,1547190761974.9492
2024-02-01 06:53:00,3.9794073794734796e-10,3.979407379e-10,3.979407379e-10,3.9794073794734796e-10,2843465563.37536,3.992499e-10,1550034227538.3245
2024-02-01 06:54:00,3.9782634574145256e-10,3.978263457e-10,3.978263457e-10,3.9782634574145256e-10,74363921.5761165,3.990263e-10,1550108591459.9006
2024-02-01 06:59:00,3.9747100667731766e-10,3.974710067e-10,3.974710067e-10,3.9747100667731766e-10,9000000000.0,3.990204e-10,1559108591459.9006
2024-02-01 07:05:00,3.9986542171515166e-10,4.006438627e-10,3.986421784e-10,3.9864217844423154e-10,20053757770.0432,3.998461e-10,1539305685218.891
2024-02-01 07:07:00,4.0134449545250724e-10,4.013444955e-10,4.013444955e-10,4.0134449545250724e-10,8438625512.7031,3.998372e-10,1530867059706.188
2024-02-01 07:09:00,4.020008983406347e-10,4.023538012e-10,4.020008983e-10,4.0235380115861336e-10,9758944276.55301,4.011461e-10,1521108115429.6348
2024-02-01 07:26:00,4.0272752933216857e-10,4.034474048e-10,4.027275293e-10,4.0344740483609334e-10,20574968663.3317,4.018915e-10,1508611464350.4614
2024-02-01 07:27:00,4.010290298951242e-10,4.010290299e-10,4.010290299e-10,4.010290298951242e-10,9997076532.68082,4.025829e-10,1518608540883.142
2024-02-01 07:29:00,4.006137827814395e-10,4.006137828e-10,4.006137828e-10,4.006137827814395e-10,2000000000.0,4.018888e-10,1520608540886.725
2024-02-01 07:36:00,4.0323687665751675e-10,4.032368767e-10,4.032368767e-10,4.0323687665751675e-10,7965213688.56795,4.017494e-10,1512643327198.1572
2024-02-01 07:39:00,4.037808519492047e-10,4.037808519e-10,4.037808519e-10,4.037808519492047e-10,7605983332.50997,4.023044e-10,1505037343865.6472
2024-02-01 07:46:00,4.0404870603665695e-10,4.04048706e-10,4.04048706e-10,4.0404870603665695e-10,51973932.0687115,4.028347e-10,1504985369933.5784
2024-02-01 07:57:00,4.015948793752841e-10,4.015948794e-10,4.015948794e-10,4.015948793752841e-10,1008522000.0,4.028383e-10,1505993891933.5784
2024-02-01 07:58:00,4.0155811009961567e-10,4.015581101e-10,4.015581101e-10,4.0155811009961567e-10,51712409.7600977,4.027682e-10,1506045604343.3386
2024-02-01 07:59:00,4.039852019480924e-10,4.039852019e-10,4.039852019e-10,4.039852019480924e-10,247533819.352247,4.027646e-10,1505798070523.9863
2024-02-01 08:01:00,4.0127151759042034e-10,4.012715176e-10,4.012715176e-10,4.0127151759042034e-10,8715484204.52022,4.027818e-10,1514130897863.128
2024-02-01 08:06:00,4.0094300714025447e-10,4.009430071e-10,4.009430071e-10,4.0094300714025447e-10,772243706.453397,4.021762e-10,1514903141569.5813
2024-02-01 08:18:00,4.0091107400545324e-10,4.00911074e-10,4.00911074e-10,4.0091107400545324e-10,150000000.0,4.021226e-10,1498559224551.8723
2024-02-01 08:22:00,4.033225958789524e-10,4.033225959e-10,4.033225959e-10,4.033225958789524e-10,12397024.2458239,4.021121e-10,1498546827527.6265
2024-02-01 08:31:00,4.0090447450783995e-10,4.009044745e-10,4.009044745e-10,4.0090447450783995e-10,64648539.0,4.02113e-10,1498611476066.6265
2024-02-01 08:33:00,4.0088081401190704e-10,4.00880814e-10,4.00880814e-10,4.0088081401190704e-10,615797719.593987,4.021085e-10,1499227273786.2205
2024-02-01 08:34:00,3.991071535400227e-10,4.011244444e-10,3.991071535e-10,4.011244443786784e-10,72356339083.4941,3.997048e-10,1526870934702.7263
2024-02-01 08:35:00,4.015582292630239e-10,4.015582293e-10,4.015582293e-10,4.015582292630239e-10,6177888140.02708,4.001374e-10,1520693046562.6992
2024-02-01 08:38:00,4.0203042715576356e-10,4.020304272e-10,4.020304272e-10,4.0203042715576356e-10,7263352217.54091,4.005697e-10,1513429694345.1584
2024-02-01 08:40:00,3.980909596802868e-10,4.004722568e-10,3.980909597e-10,4.004722568478338e-10,99349277812.9568,3.974219e-10,1514080416532.2017
2024-02-01 08:42:00,3.9983203834772574e-10,3.998320383e-10,3.998320383e-10,3.9983203834772574e-10,250276952.587108,4.010438e-10,1514330693484.7888
2024-02-01 08:44:00,3.9978844213520214e-10,4.021817413e-10,3.997884421e-10,4.0218174134709495e-10,1534584188.92878,4.009564e-10,1514796109295.86
2024-02-01 08:46:00,3.9800217699490987e-10,3.998957022e-10,3.98002177e-10,3.988188061408613e-10,86134260901.8728,4.000237e-10,1528940372642.233
2024-02-01 08:48:00,4.0143473230165865e-10,4.014347323e-10,4.014347323e-10,4.0143473230165865e-10,6189054131.91988,4.00014e-10,1522751318510.3132
2024-02-01 08:50:00,3.9742664618014896e-10,3.996835409e-10,3.974266462e-10,3.9968354093877696e-10,96092175417.6099,4.004469e-10,1572751318510.3132
2024-02-01 08:53:00,4.0167098538612286e-10,4.016709854e-10,4.016709854e-10,4.0167098538612286e-10,8057246720.97034,4.00184e-10,1518601896371.733
2024-02-01 08:57:00,3.9774457203780597e-10,4.01798171e-10,3.97744572e-10,4.0179817102860717e-10,101452346526.58,4.003252e-10,1517149549845.1533
2024-02-01 09:01:00,4.0235371796263604e-10,4.02353718e-10,4.02353718e-10,4.0235371796263604e-10,8156849267.66441,4.008604e-10,1508992700577.4888
2024-02-01 09:02:00,3.99525776124792e-10,4.015707571e-10,3.995257761e-10,4.0157075710503967e-10,29938589595.4332,4.000241e-10,1519381324005.2012
2024-02-01 09:07:00,3.9922324608428807e-10,3.992232461e-10,3.988784985e-10,3.9887849849603925e-10,9913570840.75035,4.001409e-10,1529294894845.9517
2024-02-01 09:10:00,4.0149661858618744e-10,4.014966186e-10,4.014966186e-10,4.0149661858618744e-10,7880930217.77144,4.000165e-10,1521413964628.1802
2024-02-01 09:16:00,3.993140265332412e-10,4.019803003e-10,3.993140265e-10,4.0198030029000294e-10,10381032223.2818,4.004632e-10,1514032932404.8984
2024-02-01 09:22:00,3.998777160430277e-10,3.99877716e-10,3.99877716e-10,3.998777160430277e-10,136903480.37,4.010857e-10,1514169835885.2683
2024-02-01 09:24:00,4.0255240593343075e-10,4.025524059e-10,4.025524059e-10,4.0255240593343075e-10,7649271626.00497,4.010761e-10,1506520564259.2637
2024-02-01 09:29:00,4.0031565856908385e-10,4.003156586e-10,4.003156586e-10,4.0031565856908385e-10,2661951381.04435,4.016135e-10,1509182515640.3079
2024-02-01 09:48:00,4.0017916087650797e-10,4.001791609e-10,4.001791609e-10,4.0017916087650797e-10,1246010694.29465,4.014269e-10,1510428526334.6023
2024-02-01 09:55:00,4.0012127913753256e-10,4.001212791e-10,4.001212791e-10,4.0012127913753256e-10,411782350.187593,4.013396e-10,1510840308684.79
2024-02-01 09:57:00,3.9998918049088175e-10,3.999891805e-10,3.998565315e-10,3.9985653152260025e-10,3802269483.56378,4.010747e-10,1514642578168.354
2024-02-01 10:05:00,3.9937378086503754e-10,3.993737809e-10,3.984640526e-10,3.9846405264298365e-10,26091277670.6684,4.001068e-10,1539335557495.2122
2024-02-01 10:11:00,3.9775290063968487e-10,3.977529006e-10,3.977529006e-10,3.9775290063968487e-10,6489485793.13389,3.99203e-10,1527139479189.3276
2024-02-01 10:17:00,3.9184390849234366e-10,3.989605434e-10,3.805274496e-10,3.989605433566379e-10,251384175934.688,3.815966e-10,1545880163018.22
2024-02-01 10:19:00,3.9947605916507886e-10,3.994760592e-10,3.994760592e-10,3.9947605916507886e-10,443080369.747156,3.982603e-10,1532640055559.132
2024-02-01 10:21:00,3.994982626032388e-10,3.994982626e-10,3.994982626e-10,3.994982626032388e-10,124061866.194454,3.982949e-10,1532515993692.9377
2024-02-01 10:24:00,4.0006537677373716e-10,4.000653768e-10,4.000653768e-10,4.0006537677373716e-10,14340568186.6196,3.983046e-10,1518175425506.318
2024-02-01 10:28:00,4.010135374236094e-10,4.010135374e-10,4.010135374e-10,4.010135374236094e-10,10696756525.691,3.994265e-10,1507478668980.6272
2024-02-01 10:38:00,4.0140231407374756e-10,4.016548105e-10,4.014023141e-10,4.016548104801984e-10,7043635493.43097,4.002039e-10,1500435033487.1963
2024-02-01 10:50:00,3.9931359861107266e-10,3.993135986e-10,3.993135986e-10,3.9931359861107266e-10,5067706875.23848,4.006958e-10,1505502740362.4348
2024-02-01 10:55:00,3.9885154494575337e-10,3.988515449e-10,3.988515449e-10,3.9885154494575337e-10,7943198736.7547,4.003345e-10,1513445939099.1895
2024-02-01 11:02:00,3.985663474533272e-10,3.985663475e-10,3.985663475e-10,3.985663474533272e-10,97011000.0,3.99769e-10,1513542950099.1895
2024-02-01 11:04:00,4.0099494855338597e-10,4.009949486e-10,4.009949486e-10,4.0099494855338597e-10,834734629.150056,3.997621e-10,1512708215470.0393
2024-02-01 11:33:00,3.986095587720995e-10,3.986095588e-10,3.986095588e-10,3.986095587720995e-10,358515380.930886,3.998217e-10,1504450654049.7793
2024-02-01 11:37:00,4.0162219613832156e-10,4.016221961e-10,4.016221961e-10,4.0162219613832156e-10,17388120651.0592,3.997962e-10,1487062533398.7202
2024-02-01 11:44:00,3.9979958422734395e-10,3.997995842e-10,3.991447408e-10,3.9914474075798365e-10,18418208731.7094,4.009658e-10,1505480742130.4297
2024-02-01 12:10:00,4.0136015781057466e-10,4.013601578e-10,4.013601578e-10,4.0136015781057466e-10,12029373439.1173,3.997267e-10,1493451368691.3125
2024-02-01 12:11:00,4.028284820320137e-10,4.02828482e-10,4.02828482e-10,4.028284820320137e-10,28865234055.6733,4.005859e-10,1464586134635.639
2024-02-01 12:29:00,4.038827041737808e-10,4.038827042e-10,4.038827042e-10,4.038827041737808e-10,495193277.486686,4.026533e-10,1464090941358.1523
2024-02-01 12:34:00,4.0144122063247105e-10,4.014412206e-10,4.014412206e-10,4.0144122063247105e-10,1110000000.0,4.026887e-10,1465200941358.1523
2024-02-01 13:07:00,4.038903574943183e-10,4.038903575e-10,4.038903575e-10,4.038903574943183e-10,1931217186.85986,4.026095e-10,1463269724171.2925
2024-02-01 13:09:00,4.0399895558233406e-10,4.039989556e-10,4.039989556e-10,4.0399895558233406e-10,1092684727.77967,4.027478e-10,1462177039443.5127
2024-02-01 13:46:00,3.9903954668803325e-10,4.015765931e-10,3.962028269e-10,4.0157659313394485e-10,179399303750.103,3.992094e-10,1480824900473.848
2024-02-01 13:52:00,4.0025402820843355e-10,4.002540282e-10,4.002540282e-10,4.0025402820843355e-10,1645231502.79922,4.015172e-10,1482330751849.3567
2024-02-01 13:57:00,4.0296998241872685e-10,4.029699824e-10,4.029699824e-10,4.0296998241872685e-10,10076701976.3777,4.013995e-10,1472254049872.979
2024-02-01 14:15:00,4.0343160420674376e-10,4.034316042e-10,4.034316042e-10,4.0343160420674376e-10,2785962871.15945,4.021217e-10,1469468087001.8196
2024-02-01 14:20:00,4.039114779983685e-10,4.047365579e-10,4.03911478e-10,4.0473655786551396e-10,22940615689.0453,4.030789e-10,1446527471312.7744
2024-02-01 14:22:00,4.0574894721071114e-10,4.068474099e-10,4.057489472e-10,4.068474099416771e-10,30323692793.9354,4.039662e-10,1430828426125.3037
2024-02-01 14:36:00,4.043730574207195e-10,4.043730574e-10,4.043730574e-10,4.043730574207195e-10,15696008371.6101,4.061564e-10,1431899786890.4487
2024-02-01 14:43:00,4.0345050294948447e-10,4.034505029e-10,4.034505029e-10,4.0345050294948447e-10,9993873985.37339,4.050239e-10,1441893660875.8225
